"Time (ms)","Recording (a.u.)"
8.266979810E1,-1.072401926E-1
8.269063222E1,-1.153315529E-1
8.271146634E1,-1.233647466E-1
8.273230047E1,-1.298148930E-1
8.275313459E1,-1.346796751E-1
8.277396871E1,-1.384083629E-1
8.279480283E1,-1.398007125E-1
8.281563696E1,-1.412270069E-1
8.283647108E1,-1.434889138E-1
8.285730520E1,-1.447906792E-1
8.287813932E1,-1.459757984E-1
8.289897345E1,-1.464865953E-1
8.291980757E1,-1.444821954E-1
8.294064169E1,-1.384051740E-1
8.296147581E1,-1.289992332E-1
8.298230994E1,-1.169330105E-1
8.300314406E1,-1.003589779E-1
8.302397818E1,-8.004064858E-2
8.304481230E1,-5.831670761E-2
8.306564643E1,-3.660165146E-2
8.308648055E1,-1.438970119E-2
8.310731467E1,7.595908828E-3
8.312814879E1,2.844492160E-2
8.314898292E1,5.122587085E-2
8.316981704E1,7.453619689E-2
8.319065116E1,9.642601013E-2
8.321148528E1,1.167208999E-1
8.323231941E1,1.337101758E-1
8.325315353E1,1.484115720E-1
8.327398765E1,1.598694623E-1
8.329482177E1,1.690307260E-1
8.331565590E1,1.785371900E-1
8.333649002E1,1.875955462E-1
8.335732414E1,1.958407313E-1
8.337815826E1,2.047270238E-1
8.339899239E1,2.146677971E-1
8.341982651E1,2.210697979E-1
8.344066063E1,2.248588800E-1
8.346149475E1,2.270584255E-1
8.348232888E1,2.234375179E-1
8.350316300E1,2.182381451E-1
8.352399712E1,2.123963833E-1
8.354483124E1,2.028787434E-1
8.356566537E1,1.924535334E-1
8.358649949E1,1.808258295E-1
8.360733361E1,1.646878570E-1
8.362816773E1,1.452546418E-1
8.364900186E1,1.256205738E-1
8.366983598E1,1.036004946E-1
8.369067010E1,8.102282882E-2
8.371150422E1,6.245967373E-2
8.373233835E1,4.616151378E-2
8.375317247E1,3.309140354E-2
8.377400659E1,2.367846295E-2
8.379484071E1,1.455169357E-2
8.381567484E1,4.532719962E-3
8.383650896E1,-6.951944903E-3
8.385734308E1,-1.855445839E-2
8.387817720E1,-2.869385853E-2
8.389901133E1,-3.766977787E-2
8.391984545E1,-4.413175583E-2
8.394067957E1,-4.791005701E-2
8.396151369E1,-5.028875172E-2
8.398234782E1,-5.130778253E-2
8.400318194E1,-5.070840567E-2
8.402401606E1,-4.953944311E-2
8.404485018E1,-4.995182157E-2
8.406568431E1,-5.054870993E-2
8.408651843E1,-5.103446543E-2
8.410735255E1,-5.194799602E-2
8.412818667E1,-5.211624503E-2
8.414902080E1,-5.375721678E-2
8.416985492E1,-5.735865980E-2
8.419068904E1,-6.414043903E-2
8.421152316E1,-7.377910614E-2
8.423235729E1,-8.294446766E-2
8.425319141E1,-9.143677354E-2
8.427402553E1,-9.766656160E-2
8.429485965E1,-1.018156856E-1
8.431569378E1,-1.042384058E-1
8.433652790E1,-1.061802655E-1
8.435736202E1,-1.088320091E-1
8.437819614E1,-1.115307063E-1
8.439903027E1,-1.165122390E-1
8.441986439E1,-1.218009815E-1
8.444069851E1,-1.274890900E-1
8.446153263E1,-1.339200437E-1
8.448236676E1,-1.381217092E-1
8.450320088E1,-1.408943981E-1
8.452403500E1,-1.421980858E-1
8.454486912E1,-1.432164460E-1
8.456570325E1,-1.429911852E-1
8.458653737E1,-1.406878829E-1
8.460737149E1,-1.361954659E-1
8.462820561E1,-1.282060593E-1
8.464903974E1,-1.187302023E-1
8.466987386E1,-1.070117801E-1
8.469070798E1,-9.468817711E-2
8.471154210E1,-8.269403130E-2
8.473237623E1,-6.886974722E-2
8.475321035E1,-5.364033952E-2
8.477404447E1,-3.684478998E-2
8.479487859E1,-1.893948019E-2
8.481571272E1,1.598651521E-3
8.483654684E1,2.368731797E-2
8.485738096E1,4.666072130E-2
8.487821508E1,7.187420875E-2
8.489904921E1,9.591360390E-2
8.491988333E1,1.182318479E-1
8.494071745E1,1.390245259E-1
8.496155157E1,1.574089825E-1
8.498238570E1,1.737689972E-1
8.500321982E1,1.887476742E-1
8.502405394E1,2.020733356E-1
8.504488806E1,2.126532644E-1
8.506572219E1,2.215229422E-1
8.508655631E1,2.280634642E-1
8.510739043E1,2.322264463E-1
8.512822455E1,2.345019579E-1
8.514905868E1,2.335196435E-1
8.516989280E1,2.292093486E-1
8.519072692E1,2.213721573E-1
8.521156104E1,2.105938494E-1
8.523239517E1,1.976052076E-1
8.525322929E1,1.821288615E-1
8.527406341E1,1.641046107E-1
8.529489753E1,1.444855630E-1
8.531573166E1,1.243031323E-1
8.533656578E1,1.031793207E-1
8.535739990E1,8.241523802E-2
8.537823402E1,6.241302937E-2
8.539906815E1,4.222836718E-2
8.541990227E1,2.217242867E-2
8.544073639E1,1.903776079E-3
8.546157051E1,-1.805503666E-2
8.548240464E1,-3.766529635E-2
8.550323876E1,-5.704173446E-2
8.552407288E1,-7.537180185E-2
8.554490700E1,-9.234572947E-2
8.556574113E1,-1.073238701E-1
8.558657525E1,-1.197878793E-1
8.560740937E1,-1.294105649E-1
8.562824349E1,-1.364220381E-1
8.564907762E1,-1.406638771E-1
8.566991174E1,-1.425038874E-1
8.569074586E1,-1.430225670E-1
8.571157998E1,-1.415866911E-1
8.573241411E1,-1.389641762E-1
8.575324823E1,-1.356679201E-1
8.577408235E1,-1.310915053E-1
8.579491647E1,-1.257251799E-1
8.581575060E1,-1.196602583E-1
8.583658472E1,-1.125440747E-1
8.585741884E1,-1.040161103E-1
8.587825296E1,-9.469394386E-2
8.589908709E1,-8.442686498E-2
8.591992121E1,-7.346397638E-2
8.594075533E1,-6.320415437E-2
8.596158945E1,-5.329386145E-2
8.598242358E1,-4.467105865E-2
8.600325770E1,-3.798385710E-2
8.602409182E1,-3.257889301E-2
8.604492594E1,-2.855935134E-2
8.606576007E1,-2.534052730E-2
8.608659419E1,-2.240955830E-2
8.610742831E1,-1.931226812E-2
8.612826243E1,-1.622145064E-2
8.614909656E1,-1.296176016E-2
8.616993068E1,-9.080684744E-3
8.619076480E1,-5.048369989E-3
8.621159892E1,-9.205429815E-4
8.623243305E1,2.997652162E-3
8.625326717E1,6.294770166E-3
8.627410129E1,8.762041107E-3
8.629493541E1,1.086236350E-2
8.631576954E1,1.265735738E-2
8.633660366E1,1.396621764E-2
8.635743778E1,1.547367405E-2
8.637827190E1,1.689323410E-2
8.639910603E1,1.839883253E-2
8.641994015E1,2.086828090E-2
8.644077427E1,2.460634336E-2
8.646160839E1,2.894566581E-2
8.648244252E1,3.343548998E-2
8.650327664E1,3.747074306E-2
8.652411076E1,3.951892629E-2
8.654494488E1,4.012555629E-2
8.656577901E1,3.907922655E-2
8.658661313E1,3.590333834E-2
8.660744725E1,3.268938512E-2
8.662828137E1,2.988634817E-2
8.664911550E1,2.656482905E-2
8.666994962E1,2.371392399E-2
8.669078374E1,2.069503441E-2
8.671161786E1,1.427342650E-2
8.673245199E1,6.719060708E-3
8.675328611E1,-6.328113377E-4
8.677412023E1,-1.086777914E-2
8.679495435E1,-2.130426466E-2
8.681578848E1,-3.126113117E-2
8.683662260E1,-4.344085976E-2
8.685745672E1,-5.658668280E-2
8.687829084E1,-6.975636631E-2
8.689912497E1,-8.366163820E-2
8.691995909E1,-9.713806957E-2
8.694079321E1,-1.094672382E-1
8.696162733E1,-1.207505614E-1
8.698246146E1,-1.274563074E-1
8.700329558E1,-1.316959560E-1
8.702412970E1,-1.364686489E-1
8.704496382E1,-1.384912133E-1
8.706579795E1,-1.411394626E-1
8.708663207E1,-1.460455954E-1
8.710746619E1,-1.502234042E-1
8.712830031E1,-1.536264420E-1
8.714913444E1,-1.552347392E-1
8.716996856E1,-1.544581950E-1
8.719080268E1,-1.502270401E-1
8.721163680E1,-1.423992366E-1
8.723247093E1,-1.328135878E-1
8.725330505E1,-1.224891543E-1
8.727413917E1,-1.103186458E-1
8.729497329E1,-9.451220930E-2
8.731580742E1,-7.605827600E-2
8.733664154E1,-5.350020900E-2
8.735747566E1,-2.633510344E-2
8.737830978E1,2.714153379E-4
8.739914391E1,2.436468564E-2
8.741997803E1,4.601769149E-2
8.744081215E1,6.537951529E-2
8.746164627E1,8.506800979E-2
8.748248040E1,1.056806296E-1
8.750331452E1,1.258747131E-1
8.752414864E1,1.460460722E-1
8.754498276E1,1.645838618E-1
8.756581689E1,1.780256927E-1
8.758665101E1,1.886734664E-1
8.760748513E1,1.976434737E-1
8.762831925E1,2.027629018E-1
8.764915338E1,2.080328614E-1
8.766998750E1,2.150262296E-1
8.769082162E1,2.224922329E-1
8.771165574E1,2.308277190E-1
8.773248987E1,2.370190471E-1
8.775332399E1,2.398102880E-1
8.777415811E1,2.388931960E-1
8.779499223E1,2.338899672E-1
8.781582636E1,2.251874804E-1
8.783666048E1,2.141801715E-1
8.785749460E1,2.014766634E-1
8.787832872E1,1.840151399E-1
8.789916285E1,1.663006544E-1
8.791999697E1,1.485112160E-1
8.794083109E1,1.261894405E-1
8.796166521E1,1.045208573E-1
8.798249934E1,8.307126909E-2
8.800333346E1,6.181588396E-2
8.802416758E1,4.372250289E-2
8.804500170E1,2.949773893E-2
8.806583583E1,1.916439459E-2
8.808666995E1,8.529089391E-3
8.810750407E1,-1.454702113E-3
8.812833819E1,-1.129945088E-2
8.814917232E1,-2.247819677E-2
8.817000644E1,-3.325011209E-2
8.819084056E1,-4.399058595E-2
8.821167468E1,-5.218350887E-2
8.823250881E1,-5.914300308E-2
8.825334293E1,-6.406210363E-2
8.827417705E1,-6.401328743E-2
8.829501117E1,-6.236361712E-2
8.831584530E1,-6.045345590E-2
8.833667942E1,-5.973193794E-2
8.835751354E1,-6.053900719E-2
8.837834766E1,-6.309713423E-2
8.839918179E1,-6.756703556E-2
8.842001591E1,-7.119368017E-2
8.844085003E1,-7.540539652E-2
8.846168415E1,-8.028899133E-2
8.848251828E1,-8.520460129E-2
8.850335240E1,-9.148687124E-2
8.852418652E1,-9.833583236E-2
8.854502064E1,-1.053483710E-1
8.856585477E1,-1.110599488E-1
8.858668889E1,-1.158922836E-1
8.860752301E1,-1.195130199E-1
8.862835713E1,-1.202262938E-1
8.864919126E1,-1.198175624E-1
8.867002538E1,-1.190390587E-1
8.869085950E1,-1.195680499E-1
8.871169362E1,-1.223623529E-1
8.873252775E1,-1.282028109E-1
8.875336187E1,-1.358641684E-1
8.877419599E1,-1.413981020E-1
8.879503011E1,-1.451530457E-1
8.881586424E1,-1.454387903E-1
8.883669836E1,-1.432553232E-1
8.885753248E1,-1.407778412E-1
8.887836660E1,-1.364808977E-1
8.889920073E1,-1.313608885E-1
8.892003485E1,-1.242368370E-1
8.894086897E1,-1.153733432E-1
8.896170309E1,-1.045849919E-1
8.898253722E1,-9.182687104E-2
8.900337134E1,-7.731653750E-2
8.902420546E1,-5.870241299E-2
8.904503958E1,-3.905702382E-2
8.906587371E1,-1.811558940E-2
8.908670783E1,3.612477332E-3
8.910754195E1,2.409212291E-2
8.912837607E1,4.603723437E-2
8.914921020E1,6.837681681E-2
8.917004432E1,9.193679690E-2
8.919087844E1,1.160249561E-1
8.921171256E1,1.387922317E-1
8.923254669E1,1.602460891E-1
8.925338081E1,1.786448061E-1
8.927421493E1,1.948641539E-1
8.929504905E1,2.079707086E-1
8.931588318E1,2.180330455E-1
8.933671730E1,2.262231112E-1
8.935755142E1,2.327968478E-1
8.937838554E1,2.391904294E-1
8.939921967E1,2.442584634E-1
8.942005379E1,2.470019758E-1
8.944088791E1,2.456638813E-1
8.946172203E1,2.393173277E-1
8.948255616E1,2.288216054E-1
8.950339028E1,2.147108912E-1
8.952422440E1,1.988289654E-1
8.954505852E1,1.821947992E-1
8.956589265E1,1.651781350E-1
8.958672677E1,1.469562650E-1
8.960756089E1,1.272971630E-1
8.962839501E1,1.060552746E-1
8.964922914E1,8.303225040E-2
8.967006326E1,5.947446451E-2
8.969089738E1,3.509369493E-2
8.971173150E1,1.143663563E-2
8.973256563E1,-1.055519190E-2
8.975339975E1,-3.150741011E-2
8.977423387E1,-5.133230239E-2
8.979506799E1,-7.135076821E-2
8.981590212E1,-9.129709750E-2
8.983673624E1,-1.105874926E-1
8.985757036E1,-1.280691177E-1
8.987840449E1,-1.421145797E-1
8.989923861E1,-1.517520249E-1
8.992007273E1,-1.562702358E-1
8.994090685E1,-1.579095870E-1
8.996174098E1,-1.579311788E-1
8.998257510E1,-1.568447649E-1
9.000340922E1,-1.556648314E-1
9.002424334E1,-1.539167017E-1
9.004507747E1,-1.516005844E-1
9.006591159E1,-1.479039192E-1
9.008674571E1,-1.417929828E-1
9.010757983E1,-1.331970692E-1
9.012841396E1,-1.228020787E-1
9.014924808E1,-1.116695851E-1
9.017008220E1,-1.006701514E-1
9.019091632E1,-9.054418653E-2
9.021175045E1,-8.115321398E-2
9.023258457E1,-7.213144004E-2
9.025341869E1,-6.310373545E-2
9.027425281E1,-5.399390310E-2
9.029508694E1,-4.492958635E-2
9.031592106E1,-3.641507030E-2
9.033675518E1,-2.905181423E-2
9.035758930E1,-2.275382355E-2
9.037842343E1,-1.797592640E-2
9.039925755E1,-1.419586688E-2
9.042009167E1,-1.014023833E-2
9.044092579E1,-5.422088318E-3
9.046175992E1,5.010329187E-4
9.048259404E1,7.225259207E-3
9.050342816E1,1.404091064E-2
9.052426228E1,2.018878236E-2
9.054509641E1,2.440870553E-2
9.056593053E1,2.671596408E-2
9.058676465E1,2.738986723E-2
9.060759877E1,2.708069049E-2
9.062843290E1,2.722348273E-2
9.064926702E1,2.835376188E-2
9.067010114E1,3.057895601E-2
9.069093526E1,3.359201550E-2
9.071176939E1,3.663260490E-2
9.073260351E1,3.885217756E-2
9.075343763E1,3.972965106E-2
9.077427175E1,4.035149515E-2
9.079510588E1,4.067653418E-2
9.081594000E1,4.039814323E-2
9.083677412E1,4.082659632E-2
9.085760824E1,4.118590802E-2
9.087844237E1,4.024183005E-2
9.089927649E1,3.797098994E-2
9.092011061E1,3.380342945E-2
9.094094473E1,2.740243822E-2
9.096177886E1,2.028436586E-2
9.098261298E1,1.402199268E-2
9.100344710E1,7.458281703E-3
9.102428122E1,1.014025183E-3
9.104511535E1,-5.801159423E-3
9.106594947E1,-1.613968052E-2
9.108678359E1,-2.808913589E-2
9.110761771E1,-4.071552306E-2
9.112845184E1,-5.477765948E-2
9.114928596E1,-6.791730970E-2
9.117012008E1,-8.129829168E-2
9.119095420E1,-9.590207040E-2
9.121178833E1,-1.093684062E-1
9.123262245E1,-1.215399504E-1
9.125345657E1,-1.328391433E-1
9.127429069E1,-1.406000853E-1
9.129512482E1,-1.444970816E-1
9.131595894E1,-1.478562057E-1
9.133679306E1,-1.501063854E-1
9.135762718E1,-1.519035697E-1
9.137846131E1,-1.557861269E-1
9.139929543E1,-1.600018442E-1
9.142012955E1,-1.644521952E-1
9.144096367E1,-1.673630178E-1
9.146179780E1,-1.654228270E-1
9.148263192E1,-1.608317345E-1
9.150346604E1,-1.531114578E-1
9.152430016E1,-1.414123476E-1
9.154513429E1,-1.285623908E-1
9.156596841E1,-1.141576245E-1
9.158680253E1,-9.647451341E-2
9.160763665E1,-7.559250295E-2
9.162847078E1,-5.188198015E-2
9.164930490E1,-2.625886165E-2
9.167013902E1,-1.155975275E-3
9.169097314E1,2.424728684E-2
9.171180727E1,5.049067363E-2
9.173264139E1,7.577463984E-2
9.175347551E1,1.023496166E-1
9.177430963E1,1.279774308E-1
9.179514376E1,1.485400349E-1
9.181597788E1,1.665052772E-1
9.183681200E1,1.817003489E-1
9.185764612E1,1.924236119E-1
9.187848025E1,2.027039528E-1
9.189931437E1,2.139490843E-1
9.192014849E1,2.243637145E-1
9.194098261E1,2.355295867E-1
9.196181674E1,2.449474633E-1
9.198265086E1,2.499662489E-1
9.200348498E1,2.523044646E-1
9.202431910E1,2.503571510E-1
9.204515323E1,2.448932678E-1
9.206598735E1,2.412611544E-1
9.208682147E1,2.387304455E-1
9.210765559E1,2.334783971E-1
9.212848972E1,2.260820121E-1
9.214932384E1,2.135088146E-1
9.217015796E1,1.937433779E-1
9.219099208E1,1.704742014E-1
9.221182621E1,1.445167661E-1
9.223266033E1,1.180797666E-1
9.225349445E1,9.399701655E-2
9.227432857E1,7.256843895E-2
9.229516270E1,5.408044904E-2
9.231599682E1,3.882330656E-2
9.233683094E1,2.509202808E-2
9.235766506E1,1.135922316E-2
9.237849919E1,-2.362534404E-3
9.239933331E1,-1.783496514E-2
9.242016743E1,-3.236952424E-2
9.244100155E1,-4.369430616E-2
9.246183568E1,-5.293755978E-2
9.248266980E1,-5.931817368E-2
9.250350392E1,-6.417325139E-2
9.252433804E1,-6.824163347E-2
9.254517217E1,-7.142288238E-2
9.256600629E1,-7.353578508E-2
9.258684041E1,-7.490703464E-2
9.260767453E1,-7.517414540E-2
9.262850866E1,-7.431758195E-2
9.264934278E1,-7.404062152E-2
9.267017690E1,-7.222093642E-2
9.269101102E1,-7.014493644E-2
9.271184515E1,-6.991165876E-2
9.273267927E1,-7.160666585E-2
9.275351339E1,-7.704766840E-2
9.277434751E1,-8.527529985E-2
9.279518164E1,-9.549432993E-2
9.281601576E1,-1.049425304E-1
9.283684988E1,-1.111290008E-1
9.285768400E1,-1.143542230E-1
9.287851813E1,-1.156144813E-1
9.289935225E1,-1.168258339E-1
9.292018637E1,-1.182701588E-1
9.294102049E1,-1.216596067E-1
9.296185462E1,-1.271478385E-1
9.298268874E1,-1.331065744E-1
9.300352286E1,-1.391794980E-1
9.302435698E1,-1.442405432E-1
9.304519111E1,-1.477748901E-1
9.306602523E1,-1.494522095E-1
9.308685935E1,-1.500454843E-1
9.310769347E1,-1.503377259E-1
9.312852760E1,-1.505995095E-1
9.314936172E1,-1.499867141E-1
9.317019584E1,-1.456631124E-1
9.319102996E1,-1.368414909E-1
9.321186409E1,-1.247585714E-1
9.323269821E1,-1.107413471E-1
9.325353233E1,-9.581232816E-2
9.327436645E1,-8.158682287E-2
9.329520058E1,-6.708493829E-2
9.331603470E1,-5.078849196E-2
9.333686882E1,-3.339597583E-2
9.335770294E1,-1.351369545E-2
9.337853707E1,8.360953070E-3
9.339937119E1,3.134007007E-2
9.342020531E1,5.617193878E-2
9.344103943E1,8.196730167E-2
9.346187356E1,1.072969884E-1
9.348270768E1,1.309014857E-1
9.350354180E1,1.526820660E-1
9.352437592E1,1.721303761E-1
9.354521005E1,1.903788447E-1
9.356604417E1,2.078344375E-1
9.358687829E1,2.227057070E-1
9.360771241E1,2.354908288E-1
9.362854654E1,2.451702803E-1
9.364938066E1,2.513467968E-1
9.367021478E1,2.547326088E-1
9.369104890E1,2.551441193E-1
9.371188303E1,2.531790733E-1
9.373271715E1,2.488027811E-1
9.375355127E1,2.415670007E-1
9.377438539E1,2.309820801E-1
9.379521952E1,2.173968703E-1
9.381605364E1,1.996022314E-1
9.383688776E1,1.781233847E-1
9.385772188E1,1.550403833E-1
9.387855601E1,1.301964819E-1
9.389939013E1,1.061805189E-1
9.392022425E1,8.363847435E-2
9.394105837E1,6.199429557E-2
9.396189250E1,4.170291871E-2
9.398272662E1,2.127994969E-2
9.400356074E1,-1.967633143E-4
9.402439486E1,-2.318142541E-2
9.404522899E1,-4.631072283E-2
9.406606311E1,-6.854466349E-2
9.408689723E1,-8.886896819E-2
9.410773135E1,-1.064330265E-1
9.412856548E1,-1.215982661E-1
9.414939960E1,-1.331841350E-1
9.417023372E1,-1.425393820E-1
9.419106784E1,-1.503011584E-1
9.421190197E1,-1.553525180E-1
9.423273609E1,-1.590791941E-1
9.425357021E1,-1.610857099E-1
9.427440433E1,-1.603162736E-1
9.429523846E1,-1.574809849E-1
9.431607258E1,-1.527994275E-1
9.433690670E1,-1.467425227E-1
9.435774082E1,-1.410018802E-1
9.437857495E1,-1.354057640E-1
9.439940907E1,-1.288211048E-1
9.442024319E1,-1.215391457E-1
9.444107731E1,-1.132282615E-1
9.446191144E1,-1.031735390E-1
9.448274556E1,-9.176633507E-2
9.450357968E1,-7.984308898E-2
9.452441380E1,-6.775211543E-2
9.454524793E1,-5.673942715E-2
9.456608205E1,-4.767307639E-2
9.458691617E1,-4.051263258E-2
9.460775029E1,-3.550373018E-2
9.462858442E1,-3.137416020E-2
9.464941854E1,-2.745872736E-2
9.467025266E1,-2.327136695E-2
9.469108678E1,-1.770267449E-2
9.471192091E1,-1.146498974E-2
9.473275503E1,-4.918224644E-3
9.475358915E1,1.761499792E-3
9.477442327E1,7.556183729E-3
9.479525740E1,1.210904308E-2
9.481609152E1,1.598780230E-2
9.483692564E1,1.955462992E-2
9.485775976E1,2.246852219E-2
9.487859389E1,2.482496761E-2
9.489942801E1,2.664907463E-2
9.492026213E1,2.799156867E-2
9.494109625E1,2.935670130E-2
9.496193038E1,3.089716658E-2
9.498276450E1,3.266268596E-2
9.500359862E1,3.489618003E-2
9.502443274E1,3.788530454E-2
9.504526687E1,4.133871943E-2
9.506610099E1,4.447771981E-2
9.508693511E1,4.649014026E-2
9.510776923E1,4.701709002E-2
9.512860336E1,4.583263397E-2
9.514943748E1,4.306581989E-2
9.517027160E1,3.937885910E-2
9.519110572E1,3.491293639E-2
9.521193985E1,2.978676930E-2
9.523277397E1,2.428183146E-2
9.525360809E1,1.894439384E-2
9.527444221E1,1.310678385E-2
9.529527634E1,5.702545866E-3
9.531611046E1,-2.008036245E-3
9.533694458E1,-1.086197793E-2
9.535777870E1,-2.277758159E-2
9.537861283E1,-3.576000407E-2
9.539944695E1,-4.901278764E-2
9.542028107E1,-6.417241693E-2
9.544111519E1,-7.867732644E-2
9.546194932E1,-9.093190730E-2
9.548278344E1,-1.036495268E-1
9.550361756E1,-1.148531586E-1
9.552445168E1,-1.240118295E-1
9.554528581E1,-1.343618929E-1
9.556611993E1,-1.432883739E-1
9.558695405E1,-1.492655575E-1
9.560778817E1,-1.534666121E-1
9.562862230E1,-1.545499414E-1
9.564945642E1,-1.541974247E-1
9.567029054E1,-1.561779380E-1
9.569112466E1,-1.597012430E-1
9.571195879E1,-1.634519398E-1
9.573279291E1,-1.681487262E-1
9.575362703E1,-1.681538969E-1
9.577446115E1,-1.608791053E-1
9.579529528E1,-1.501800567E-1
9.581612940E1,-1.341653168E-1
9.583696352E1,-1.159366816E-1
9.585779764E1,-9.841963649E-2
9.587863177E1,-7.807829976E-2
9.589946589E1,-5.750899017E-2
9.592030001E1,-3.677916527E-2
9.594113413E1,-1.371528022E-2
9.596196826E1,1.072037034E-2
9.598280238E1,3.690491989E-2
9.600363650E1,6.459018588E-2
9.602447062E1,9.256201237E-2
9.604530475E1,1.194271371E-1
9.606613887E1,1.437357366E-1
9.608697299E1,1.629020572E-1
9.610780711E1,1.778589040E-1
9.612864124E1,1.913962662E-1
9.614947536E1,2.029901296E-1
9.617030948E1,2.150229216E-1
9.619114360E1,2.267484218E-1
9.621197773E1,2.351672351E-1
9.623281185E1,2.436197102E-1
9.625364597E1,2.495420426E-1
9.627448009E1,2.498976737E-1
9.629531422E1,2.489095330E-1
9.631614834E1,2.459905297E-1
9.633698246E1,2.409789115E-1
9.635781658E1,2.373173833E-1
9.637865071E1,2.334375679E-1
9.639948483E1,2.266770005E-1
9.642031895E1,2.178425491E-1
9.644115307E1,2.031388581E-1
9.646198720E1,1.809184849E-1
9.648282132E1,1.573157609E-1
9.650365544E1,1.313978285E-1
9.652448956E1,1.041738316E-1
9.654532369E1,8.121752739E-2
9.656615781E1,6.123967841E-2
9.658699193E1,4.487218708E-2
9.660782605E1,3.257438540E-2
9.662866018E1,2.032445557E-2
9.664949430E1,5.571917165E-3
9.667032842E1,-1.006110013E-2
9.669116254E1,-2.530540898E-2
9.671199667E1,-3.944803774E-2
9.673283079E1,-4.963084310E-2
9.675366491E1,-5.696571246E-2
9.677449903E1,-6.195379794E-2
9.679533316E1,-6.543185562E-2
9.681616728E1,-6.954883039E-2
9.683700140E1,-7.180166245E-2
9.685783552E1,-7.312501967E-2
9.687866965E1,-7.470755279E-2
9.689950377E1,-7.436333597E-2
9.692033789E1,-7.299616933E-2
9.694117201E1,-7.105523348E-2
9.696200614E1,-6.851429492E-2
9.698284026E1,-6.743922830E-2
9.700367438E1,-6.978940219E-2
9.702450850E1,-7.599562407E-2
9.704534263E1,-8.438833058E-2
9.706617675E1,-9.394325316E-2
9.708701087E1,-1.029076800E-1
9.710784499E1,-1.093271151E-1
9.712867912E1,-1.135764197E-1
9.714951324E1,-1.162116751E-1
9.717034736E1,-1.193594486E-1
9.719118148E1,-1.219415367E-1
9.721201561E1,-1.234531030E-1
9.723284973E1,-1.268801987E-1
9.725368385E1,-1.306306422E-1
9.727451797E1,-1.352209151E-1
9.729535210E1,-1.411224306E-1
9.731618622E1,-1.465063989E-1
9.733702034E1,-1.501861364E-1
9.735785446E1,-1.507081985E-1
9.737868859E1,-1.498365700E-1
9.739952271E1,-1.476442665E-1
9.742035683E1,-1.446322501E-1
9.744119095E1,-1.403960884E-1
9.746202508E1,-1.329437047E-1
9.748285920E1,-1.234277114E-1
9.750369332E1,-1.112888604E-1
9.752452744E1,-9.776049107E-2
9.754536157E1,-8.342677355E-2
9.756619569E1,-6.818373501E-2
9.758702981E1,-5.222459882E-2
9.760786393E1,-3.413505852E-2
9.762869806E1,-1.564421877E-2
9.764953218E1,4.281549715E-3
9.767036630E1,2.626715600E-2
9.769120042E1,4.958843440E-2
9.771203455E1,7.533073425E-2
9.773286867E1,1.012230814E-1
9.775370279E1,1.251923889E-1
9.777453691E1,1.467067897E-1
9.779537104E1,1.665881425E-1
9.781620516E1,1.844610274E-1
9.783703928E1,2.005011290E-1
9.785787340E1,2.154876292E-1
9.787870753E1,2.270157337E-1
9.789954165E1,2.368182540E-1
9.792037577E1,2.449210286E-1
9.794120989E1,2.498060614E-1
9.796204402E1,2.535880208E-1
9.798287814E1,2.545849681E-1
9.800371226E1,2.511105239E-1
9.802454638E1,2.439489365E-1
9.804538051E1,2.339206934E-1
9.806621463E1,2.209408134E-1
9.808704875E1,2.049610019E-1
9.810788287E1,1.861800849E-1
9.812871700E1,1.646948904E-1
9.814955112E1,1.425212175E-1
9.817038524E1,1.197449565E-1
9.819121936E1,9.699091315E-2
9.821205349E1,7.536239922E-2
9.823288761E1,5.340657383E-2
9.825372173E1,3.155075759E-2
9.827455585E1,1.003745757E-2
9.829538998E1,-1.189322583E-2
9.831622410E1,-3.374503180E-2
9.833705822E1,-5.486686528E-2
9.835789234E1,-7.561420649E-2
9.837872647E1,-9.533540905E-2
9.839956059E1,-1.124468297E-1
9.842039471E1,-1.273293495E-1
9.844122883E1,-1.393507272E-1
9.846206296E1,-1.481630206E-1
9.848289708E1,-1.542090029E-1
9.850373120E1,-1.577034891E-1
9.852456532E1,-1.596927643E-1
9.854539945E1,-1.597234160E-1
9.856623357E1,-1.581694633E-1
9.858706769E1,-1.557573676E-1
9.860790181E1,-1.523667574E-1
9.862873594E1,-1.483232826E-1
9.864957006E1,-1.438351870E-1
9.867040418E1,-1.384416521E-1
9.869123830E1,-1.310091615E-1
9.871207243E1,-1.220777631E-1
9.873290655E1,-1.118358523E-1
9.875374067E1,-1.000982895E-1
9.877457479E1,-8.809092641E-2
9.879540892E1,-7.647275925E-2
9.881624304E1,-6.555877626E-2
9.883707716E1,-5.549238622E-2
9.885791128E1,-4.709906131E-2
9.887874541E1,-4.025388509E-2
9.889957953E1,-3.393112123E-2
9.892041365E1,-2.832270786E-2
9.894124777E1,-2.317036875E-2
9.896208190E1,-1.802195981E-2
9.898291602E1,-1.232261397E-2
9.900375014E1,-5.845997948E-3
9.902458426E1,1.129672397E-3
9.904541839E1,8.173769340E-3
9.906625251E1,1.467382070E-2
9.908708663E1,2.036866918E-2
9.910792075E1,2.508054860E-2
9.912875488E1,2.889684215E-2
9.914958900E1,3.157847002E-2
9.917042312E1,3.311031684E-2
9.919125724E1,3.419698030E-2
9.921209137E1,3.512067348E-2
